업종,브랜드,가맹사업 개월수,가맹점수,가맹점 평균매출액,창업비용,개점률,폐점률
기타 외식,월남쌈김상사,138,27,529581 ,"148950",7,7
기타 외식,고굽남 고기굽는남자,77,13,1119303 ,"124400",15,7
기타 외식,도쿄스테이크,56,42,415646 ,"81100",11,14
기타 외식,면당포,26,12,82896 ,"54430",100,8
기타 외식,쉐프의부대찌개,72,56,175219 ,"105685",7,21
기타 외식,오목집,35,10,967100 ,"135800",40,0
기타 외식,세광교대이층집,46,24,1341755 ,"171000",37,0
기타 외식,순남시래기,73,74,390541 ,"113300",5,12
기타 외식,막창도둑,87,60,256000 ,"48070",51,8
기타 외식,멘무샤,153,34,319723 ,"103900",8,17
기타 외식,연어로만,67,18,205552 ,"140250",22,11
기타 외식,유달리,71,34,194031 ,"95500",26,17
기타 외식,용범이네인계동껍데기,23,158,623038 ,"78840",100,1
기타 외식,붐바타,51,6,315160 ,"114048",66,100
기타 외식,미쓰족발,96,36,376760 ,"102820",0,16
기타 외식,엑소엑소 푸드카페,45,326,59630 ,"69020",44,2
기타 외식,카툰공감,58,6,106041 ,"239500",0,50
기타 외식,서울미트볼,58,8,233438 ,"68320",87,25
기타 외식,테그42(TEgg.42),20,5,200304 ,"82630",100,0
기타 외식,샐러디,71,59,177648 ,"80850",57,8
기타 외식,몽뜨레셰프,53,5,39448 ,"177800",0,20
기타 외식,몽뜨레셰프 인더키친 패밀리 레스토랑,53,5,778332 ,"285400",0,0
기타 외식,목우촌웰빙마을,304,54,364792 ,"107570",5,20
기타 외식,목우촌미소와돈,128,12,118829 ,"118670",25,58
기타 외식,토스트럭(TOAST LUCK),54,24,144405 ,"60070",25,33
기타 외식,호반식,21,15,67947 ,"62375",100,40
기타 외식,깐깐한족발,63,23,834859 ,"99600",17,4
기타 외식,팬아시아(Pan Asia),89,5,630497 ,"262970",0,20
기타 외식,서병장대김이병,123,5,272765 ,"59800",0,20
기타 외식,죤슨앤바오,34,9,327867 ,"28600",77,0
기타 외식,숯불의 향기,69,5,185739 ,"81210",20,40
기타 외식,제주도그릴,74,11,464572 ,"80020",9,18
기타 외식,고양이부엌,72,13,247355 ,"81900",15,7
기타 외식,어사출또,59,102,766352 ,"191440",16,7
기타 외식,팔삼닭발,58,7,144246 ,"30150",14,71
기타 외식,라라코스트(raracost),92,98,836984 ,"190100",0,9
기타 외식,서소문족발,89,9,599667 ,"128129",0,11
기타 외식,육봉달,105,16,491337 ,"105650",12,43
기타 외식,다채,86,13,182795 ,"70950",0,15
기타 외식,더돈까스(the돈까스),85,8,159865 ,"70950",0,12
기타 외식,소한마리몽땅무쏘,54,48,559276 ,"121800",35,35
기타 외식,곱창폭식,68,10,423595 ,"91150",30,0
기타 외식,바푸리쉬는시간,31,6,201712 ,"86350",66,83
기타 외식,바푸리pho베트남쌀국수,50,36,204817 ,"100980",11,47
기타 외식,캠토토스트,202,101,45388 ,"43017",9,18
기타 외식,은화수식당,87,49,212497 ,"59225",4,8
기타 외식,코코샤브,97,26,608091 ,"304800",7,7
기타 외식,낚시꾼 김춘복의 도시어부,30,10,878947 ,"107300",80,0
기타 외식,화화,164,37,675269 ,"114280",16,5
기타 외식,바르미샤브샤브n칼국수,137,27,958344 ,"581600",7,3
기타 외식,통큰갈비,60,71,438620 ,"103577",73,8
기타 외식,국민닭발,39,22,296942 ,"59750",22,0
기타 외식,바르미샤브칼국수,263,8,308628 ,"38090",0,0
기타 외식,달곰김밥,49,22,191136 ,"66190",0,4
기타 외식,곱창이야기,119,76,389161 ,"99100",15,11
기타 외식,화포식당,74,49,96495 ,"104500",8,14
기타 외식,종로할머니칼국수 수(手),102,12,37957 ,"109860",16,50
기타 외식,신사소곱창,103,9,546304 ,"46310",11,0
기타 외식,육회한 감전통닭,79,8,363364 ,"61450",0,75
기타 외식,대한닭발1979,92,15,195828 ,"32450",33,20
기타 외식,노군꼬치,78,59,233156 ,"64950",8,8
기타 외식,안동한우곱창,67,17,228584 ,"85600",52,17
기타 외식,대구반야월막창,155,129,177265 ,"56100",9,10
기타 외식,종로계림닭도리탕원조,111,13,452182 ,"74800",76,0
기타 외식,은하철도 곱곱곱,61,11,16671 ,"56825",63,45
기타 외식,곽두리쪽갈비,105,11,162186 ,"55300",18,9
기타 외식,싸움의고수,70,106,265505 ,"79000",34,1
기타 외식,고마담치킨,82,22,88518 ,"22800",9,9
기타 외식,셰프의돈까스,83,23,141957 ,"38280",26,13
기타 외식,카츠젠,57,25,453444 ,"63050",20,8
기타 외식,와이블랙,22,15,173547 ,"61520",100,0
기타 외식,닥엔돈스,160,59,150008 ,"32350",57,3
기타 외식,배터지는갈비,61,15,319697 ,"83300",13,46
기타 외식,리얼안심탕수육,71,93,132893 ,"32650",68,26
기타 외식,설원칡냉면&푸짐보쌈,157,18,91317 ,"86700",0,5
기타 외식,상남자의 고소한 생막창,22,22,10367 ,"57650",100,72
기타 외식,포36거리,99,15,231645 ,"71200",0,20
기타 외식,하노이별,139,25,303083 ,"82750",12,12
기타 외식,감성대패,21,7,700344 ,"281300",100,0
기타 외식,장금수부대찌개,83,23,214606 ,"59850",34,8
기타 외식,왕서방왕치킨피자,192,8,66407 ,"44770",12,25
기타 외식,하우돈곱창,139,30,213725 ,"72780",10,13
기타 외식,돈카츠&화꾸어,45,5,53470 ,"39900",80,40
기타 외식,쏘쏘맥주집,106,18,122120 ,"26300",11,55
기타 외식,맥쓰(MEXX)세계치킨,103,21,235675 ,"107000",4,33
기타 외식,싱글벙글복어,109,13,136653 ,"164380",0,7
기타 외식,해산물직화구이전문점삼바리,39,13,436646 ,"65350",46,0
기타 외식,매반생면,104,12,22535 ,"79950",8,8
기타 외식,33떡볶이,52,40,250807 ,"50990",32,5
기타 외식,장호짤라집,24,1,180000 ,"58900",100,0
기타 외식,고미후쿠데판,36,3,166667 ,"68800",66,0
기타 외식,플랩잭팬트리(Flapjack Pantry),84,17,205442 ,"130800",11,5
기타 외식,이흥선참치,72,5,549818 ,"100700",0,0
기타 외식,공릉동원조멸치국수,149,113,158444 ,"25330",10,5
기타 외식,가리미김밥,67,9,47014 ,"63900",11,0
기타 외식,오장동흥남집,41,6,592980 ,"124500",33,0
기타 외식,최고당돈가스,44,46,282032 ,"60364",54,0
기타 외식,마루샤브,115,27,1235960 ,"415200",3,7
기타 외식,오늘김해생뒷고기,84,24,366577 ,"49900",8,12
기타 외식,제주은희네해장국,52,20,462179 ,"150850",50,0
기타 외식,더족발,96,17,271358 ,"71144",5,17
기타 외식,전원숯불,129,20,1403576 ,"372000",5,0
기타 외식,최동민양푼갈비,59,10,272604 ,"107050",10,50
기타 외식,배가네동태탕찜전문점,54,11,256538 ,"67200",18,9
기타 외식,아낙촌,129,4,326752 ,"115500",0,25
기타 외식,툴스돈카츠,45,10,178952 ,"65620",100,40
기타 외식,장혁민의 부대찌개,60,35,316816 ,"96600",8,8
기타 외식,조대포,118,11,260828 ,"71590",36,9
기타 외식,종로맥가,67,73,192167 ,"48090",15,12
기타 외식,55온족발,98,18,143296 ,"78750",11,16
기타 외식,대패가1900,39,48,147715 ,"29500",60,0
기타 외식,장미막창,37,8,275085 ,"91650",50,0
기타 외식,황홀한막창,84,7,114054 ,"37650",42,85
기타 외식,남도술상,48,22,346728 ,"50600",13,9
기타 외식,신복관,67,18,585522 ,"91000",16,0
기타 외식,백남옥달인손만두,48,14,268469 ,"67900",50,35
기타 외식,왓삼,64,9,260946 ,"89700",55,22
기타 외식,호천당,37,24,381813 ,"95920",54,4
기타 외식,돈카냉면&파스타,34,7,360409 ,"79880",57,0
기타 외식,고베규카츠,64,14,391119 ,"195460",14,42
기타 외식,79네수육국밥,76,29,555825 ,"110600",34,3
기타 외식,남가네설악추어탕,239,71,320761 ,"122393",15,16
기타 외식,니뽕내뽕,103,67,428374 ,"90580",7,11
기타 외식,김영희강남동태찜,195,71,308855 ,"104000",0,21
기타 외식,김민성I'm넙띠기돈까스,50,7,203419 ,"64700",28,0
기타 외식,오쭈,80,9,391107 ,"96250",0,22
기타 외식,내가찜한코다리찜,51,7,62442 ,"82500",14,14
기타 외식,최숙이네,97,11,208505 ,"91900",0,18
기타 외식,미친고기,57,16,436824 ,"107530",12,0
기타 외식,산청자매훠궈,32,10,276939 ,"9700",80,0
기타 외식,설화참숯닭갈비,59,7,128609 ,"89150",14,0
기타 외식,산쪼메,178,49,207647 ,"104050",2,30
기타 외식,닭이봉춘천닭갈비,134,37,215533 ,"98870",2,13
기타 외식,봉구스밥버거,113,580,108546 ,"40000",11,21
기타 외식,빅쭌부대찌개,36,20,303555 ,"92950",50,5
기타 외식,앗싸곱창,194,30,229508 ,"37750",13,6
기타 외식,노랑강정,109,4,235260 ,"59950",25,25
기타 외식,브라더탕수,40,39,74676 ,"4210",79,12
기타 외식,굴천지&초계국수,76,12,178664 ,"23250",33,16
기타 외식,마약먹태,56,12,155059 ,"44800",33,0
기타 외식,강창구찹쌀진순대,141,26,502465 ,"99400",15,19
기타 외식,메고지고,56,16,72685 ,"100886",25,75
기타 외식,이름없는 파스타,35,8,363638 ,"73380",62,12
기타 외식,철판떼기,35,10,81956 ,"72300",80,70
기타 외식,등갈비애꼬치다,41,7,178449 ,"56750",28,14
기타 외식,통불,76,9,303709 ,"46800",66,11
기타 외식,닭코치 비어선수,33,26,119916 ,"93300",69,34
기타 외식,싱싱난리부르스,67,10,171649 ,"72400",10,70
기타 외식,누룩꽃 피는날,110,19,297000 ,"135200",0,5
기타 외식,101번지 남산돈까스,61,14,310957 ,"122780",85,0
기타 외식,라무진,77,100,338286 ,"83700",12,5
기타 외식,델리커리(DELHICURRY),132,18,432751 ,"131450",55,22
기타 외식,남천할매떡볶이,124,13,198114 ,"66575",38,23
기타 외식,리얼하노이,26,19,64573 ,"31550",100,0
기타 외식,문토스트,35,13,355698 ,"65700",61,7
기타 외식,가마솥김치찜,31,2,44250 ,"24550",100,50
기타 외식,밀겨울,50,23,139852 ,"61400",26,8
기타 외식,오니기리와이규동,143,58,176132 ,"61730",3,8
기타 외식,미스터빠삭,30,39,127610 ,"70200",71,5
기타 외식,오리도니,50,66,93073 ,"36440",37,27
기타 외식,포아이니(PHOINI),47,26,174639 ,"75700",23,11
기타 외식,김가네김밥,299,427,350058 ,"74100",7,8
기타 외식,맛쭈서해쭈꾸미,170,8,441455 ,"89800",0,37
기타 외식,귀한족발,19,6,505411 ,"91110",100,0
기타 외식,우쿠야,210,60,215673 ,"95279",23,31
기타 외식,육전면사무소,131,13,260355 ,"56282",15,23
기타 외식,토마토도시락,150,99,224374 ,"62300",10,15
기타 외식,브런치앤다이닝37.5(Brunch&Dining37.5),47,18,377585 ,"115580",50,0
기타 외식,숙달돼지,10,34,662090 ,"130100",41,11
기타 외식,화통집,99,11,210630 ,"105100",0,18
기타 외식,원조 김할머니 의령소바,105,17,241500 ,"105600",41,11
기타 외식,지짐이,196,22,161146 ,"70785",0,18
기타 외식,홍대개미,60,38,652779 ,"153360",15,0
기타 외식,츄카롱,30,3,3 ,"68000",66,0
기타 외식,쇼부,42,20,77495 ,"90250",50,70
기타 외식,썬더치킨,183,344,100169 ,"46200",7,14
기타 외식,상 동양수산,43,6,351803 ,"60400",0,100
기타 외식,혜화동돈까스극장,53,98,60049 ,"41690",21,14
기타 외식,스푼더마켓,97,15,776425 ,"327600",0,53
기타 외식,포차끝판왕,47,27,1019333 ,"165250",0,29
기타 외식,가츠린,58,11,304252 ,"156300",54,0
기타 외식,풀잎채,82,6,1797739 ,"588689",0,16
기타 외식,소메랑,70,8,386392 ,"54700",0,37
기타 외식,그라찌에,202,66,115642 ,"67700",4,13
기타 외식,펍피맥,39,9,258382 ,"90880",11,22
기타 외식,뚱보집,29,160,386689 ,"72520",100,7
기타 외식,헬로팬,26,4,329211 ,"109700",100,0
기타 외식,당산오돌,32,18,479415 ,"93000",83,33
기타 외식,진1926,47,18,287170 ,"81801",38,16
기타 외식,배달5삼겹,42,10,314263 ,"16170",0,0
기타 외식,삼돈이,49,14,324560 ,"103250",42,50
기타 외식,코바코,261,179,189574 ,"169801",7,11
기타 외식,한스델리,203,84,252813 ,"93000",1,21
기타 외식,육회공작소,68,22,472109 ,"67650",0,22
기타 외식,무보까국밥,81,29,395112 ,"71460",13,6
기타 외식,새우꺾기,87,8,118701 ,"51500",12,50
기타 외식,수내닭꼬치,57,158,111940 ,"42140",40,16
기타 외식,강남교자,107,27,383851 ,"144700",14,7
기타 외식,달테이블,82,10,414615 ,"195740",0,30
기타 외식,더꼬치다,27,67,122096 ,"38300",98,0
기타 외식,나드리김밥,89,64,150799 ,"68450",12,1
기타 외식,치폴레옹,40,8,174248 ,"53500",0,25
기타 외식,샤브향,155,163,602644 ,"253600",7,5
기타 외식,정든낙지,82,6,547828 ,"270300",0,0
기타 외식,샌드프레소,206,3,71896 ,"158500",0,0
기타 외식,엉클부대찌개,46,19,271002 ,"73050",47,0
기타 외식,공룡고기,136,12,566034 ,"297450",16,16
기타 외식,백년회관서서갈비,35,23,715537 ,"218550",30,56
기타 외식,곱창가,67,35,487903 ,"74170",14,14
기타 외식,농부애갈비,74,7,948215 ,"184300",14,14
기타 외식,짬뽕상회,92,31,265782 ,"60975",22,19
기타 외식,등갈비달인,67,3,796331 ,"68100",0,33
기타 외식,코이라멘,30,22,292606 ,"87100",50,0
기타 외식,바른곱창,22,7,141635 ,"39182",100,0
기타 외식,바다양푼이 동태탕 찜,134,327,20826 ,"3800",22,31
기타 외식,비와별 닭갈비,62,18,528482 ,"197500",27,16
기타 외식,에그드랍(EGG DROP),40,143,379545 ,"97450",74,0
기타 외식,정든닭발,154,28,323451 ,"91300",28,10
기타 외식,숨비소리,49,7,583380 ,"241340",28,42
기타 외식,육회지존,63,53,295198 ,"55050",11,32
기타 외식,현죽,130,21,97214 ,"55680",4,14
기타 외식,만이갈비,28,16,688982 ,"137500",87,12
기타 외식,소담비빔국수,136,11,200886 ,"56100",0,18
기타 외식,정직한푸줏간육화몽,53,8,636888 ,"110600",12,0
기타 외식,꼬챙이,184,7,117733 ,"10800",0,0
기타 외식,우리동네맛집 청해코다리,37,3,27275 ,"108700",0,33
기타 외식,장인닭갈비,65,15,762979 ,"99920",46,46
기타 외식,통큰무한삼겹,56,15,397947 ,"91828",66,40
기타 외식,모미락,74,8,293197 ,"49720",62,25
기타 외식,더포(THE PHO),41,18,483618 ,"170000",22,0
기타 외식,더코드,57,11,101188 ,"95500",9,0
기타 외식,완백부대찌개,59,7,560927 ,"118775",14,28
기타 외식,리원,85,13,201764 ,"185668",0,7
기타 외식,밥스테이크,45,10,188979 ,"76060",0,60
기타 외식,우리집다음에맛있는집양평해장국,221,93,277281 ,"9427",16,13
기타 외식,북촌손만두,119,174,313215 ,"85410",19,20
기타 외식,육감만족,67,83,413777 ,"136000",25,10
기타 외식,에쎄레젤라또,74,2,185209 ,"266830",0,100
기타 외식,커피스미스,117,45,404243 ,"252215",15,15
기타 외식,연막술,94,8,476109 ,"94050",12,50
기타 외식,고래고래회&해산물포차,68,2,515793 ,"98800",0,100
기타 외식,사계절카레,38,8,228924 ,"64000",25,50
기타 외식,족발야시장,55,142,636126 ,"89800",38,2
기타 외식,육회한연어,65,10,573969 ,"67650",30,100
기타 외식,참치라이더,32,18,146373 ,"56890",94,16
기타 외식,마이카츠,49,13,312481 ,"76650",69,0
기타 외식,더오니기리플러스,55,6,170457 ,"51400",0,16
기타 외식,곱창고,93,148,367276 ,"51758",6,36
기타 외식,오징어청춘,131,25,780059 ,"107800",4,20
기타 외식,포메인,172,127,422601 ,"185950",4,13
기타 외식,버거앤프라이즈(Burger&Friez),53,27,181802 ,"83300",48,25
기타 외식,박은자맛사랑,43,11,456431 ,"109500",0,36
기타 외식,미사리스테이크,36,2,459191 ,"169415",50,0
기타 외식,고기고샵,70,2,721602 ,"212780",0,50
기타 외식,불난술집,65,65,283004 ,"59150",35,23
기타 외식,연타발,119,6,3616977 ,"254125",0,0
기타 외식,뚜띠쿠치나,165,11,535566 ,"165930",9,9
기타 외식,강정이기가막혀,156,5,197102 ,"30260",0,100
기타 외식,몽슈슈,26,5,140602 ,"99669",100,0
기타 외식,떼루와,84,58,121914 ,"59100",5,41
기타 외식,콩심,70,91,506351 ,"91550",26,7
기타 외식,칼리가리 박사의 밀실,48,13,364247 ,"84500",15,15
기타 외식,맛나슈퍼,60,37,209232 ,"40700",13,21
기타 외식,구슬함박,77,5,612632 ,"233300",20,40
기타 외식,쿡1015,108,124,228565 ,"61180",27,4
기타 외식,돈수백,151,19,487792 ,"107000",0,15
기타 외식,꽃담은소,78,16,408268 ,"185854",31,0
기타 외식,미방,52,11,264002 ,"92840",54,0
기타 외식,홍수계찜닭,69,19,499086 ,"118100",31,15
기타 외식,쿠마키친,34,6,128947 ,"99281",100,0
기타 외식,뿅가야채곱창,70,32,57462 ,"40298",53,15
기타 외식,우리동네미미네,94,7,29323 ,"53000",42,57
기타 외식,돈까스클럽,143,61,702442 ,"240750",3,11
기타 외식,다영신토불이,222,13,331218 ,"249200",0,7
기타 외식,가배두림,161,9,482881 ,"102790",11,11
기타 외식,메밀나라,55,9,471676 ,"119800",11,11
기타 외식,황소곱창,37,9,339383 ,"67200",55,33
기타 외식,불불이족발,116,35,196729 ,"42590",5,45
기타 외식,온마리,98,11,190854 ,"60090",27,9
기타 외식,달려라팬,43,4,314884 ,"43020",50,100
기타 외식,삼겹시대1900,48,18,215510 ,"92100",16,22
기타 외식,한씨네대가추어탕,114,7,256456 ,"218150",28,28
기타 외식,담락참치일잔,50,14,293618 ,"55050",42,14
기타 외식,오식야주육회관,54,7,303103 ,"54450",14,14
기타 외식,인근주민,40,18,279300 ,"126750",11,100
기타 외식,킨지(KINJI),38,10,421823 ,"112965",20,10
기타 외식,직화한상,31,15,473124 ,"66300",73,0
기타 외식,유천냉면,129,19,314812 ,"144782",5,10
기타 외식,치주고고,40,9,144935 ,"54670",11,55
기타 외식,애플블러썸,57,7,193771 ,"187800",0,14
기타 외식,군자대한곱창,22,25,1432056 ,"84100",100,0
기타 외식,얌스,135,25,340961 ,"56350",12,4
기타 외식,모모야,62,11,402279 ,"72400",54,0
기타 외식,창화당,28,5,694565 ,"114640",40,0
기타 외식,화로상회,48,25,689735 ,"71850",72,0
기타 외식,용호동낙지,52,38,785504 ,"146500",42,31
기타 외식,이시봉 족발보쌈,142,9,125467 ,"35330",33,22
기타 외식,깨순이김밥,206,25,57477 ,"36100",0,4
기타 외식,WITCH COFFEE & Witch's Stick,70,51,53919 ,"72400",25,25
기타 외식,족발맨,26,16,108454 ,"67750",100,25
기타 외식,이차돌,48,227,833828 ,"146770",54,1
기타 외식,쪽갈비전문점 예감,221,46,156378 ,"66050",15,23
기타 외식,아자부,38,12,172667 ,"282000",50,25
기타 외식,말자네약속다방,59,5,59582 ,"63600",20,40
기타 외식,청담동말자싸롱,93,162,122573 ,"53100",8,16
기타 외식,쭉심,105,12,357500 ,"62700",0,0
기타 외식,김부삼,68,11,595530 ,"106920",0,9
기타 외식,굴세상,204,82,245353 ,"47630",1,4
기타 외식,모소리,24,7,462751 ,"107300",100,0
기타 외식,어처구니없는두릉도원북촌순두부,113,31,542396 ,"19520",41,6
기타 외식,곱선생,64,12,193466 ,"63800",41,16
기타 외식,홍스쭈꾸미,140,13,97096 ,"51550",15,46
기타 외식,원조설악추어탕,169,34,237758 ,"123890",5,11
기타 외식,다기야,124,30,155720 ,"112400",6,36
기타 외식,치즈밥있슈?,66,7,58509 ,"47000",28,14
기타 외식,칠프로칠백식당,119,13,474103 ,"95000",15,7
기타 외식,우마루,183,9,334403 ,"125900",0,11
기타 외식,육장갈비,108,39,371660 ,"125900",30,5
기타 외식,심야스테이크,44,4,168839 ,"48000",25,0
기타 외식,아비꼬,140,88,470243 ,"122900",18,11
기타 외식,블랙스테이크,81,9,323516 ,"195460",0,55
기타 외식,하늘보리피자,128,42,78307 ,"58300",2,26
기타 외식,화레무,41,4,267693 ,"9700",25,0
기타 외식,장충당,123,14,384525 ,"49390",0,14
기타 외식,소담촌,75,71,1004626 ,"51560",29,0
기타 외식,양연화로,49,7,873116 ,"139200",14,0
기타 외식,대구우야지막창,78,38,398263 ,"82200",7,2
기타 외식,국대오리,97,7,316905 ,"73200",0,0
기타 외식,바B큐맥덕,45,3,59280 ,"53400",0,0
기타 외식,문가네 정육식당,32,6,617312 ,"122700",66,0
기타 외식,구이가,175,29,255208 ,"67300",0,20
기타 외식,예가수제순대,38,5,314413 ,"84800",20,0
기타 외식,2代맛태,49,8,485500 ,"91650",87,62
기타 외식,콩사돈,51,11,290658 ,"29700",0,36
기타 외식,보리네생고깃간,148,18,161252 ,"160650",0,11
기타 외식,갈매기먹짱,68,29,118027 ,"76900",6,0
기타 외식,다이닝센,87,9,323781 ,"206800",0,11
기타 외식,빨봉분식,120,74,180328 ,"65640",8,25
기타 외식,삼육칠하우스,43,2,749864 ,"141075",50,0
기타 외식,와플대학,70,71,158007 ,"51500",46,8
기타 외식,회덮밥전문점인마루,156,13,148121 ,"97780",7,92
기타 외식,호토모토(HottoMotto),56,8,251024 ,"56890",37,62
기타 외식,그램그램,92,75,259635 ,"168800",2,58
기타 외식,추오정,83,43,606623 ,"217800",9,4
기타 외식,통돼지두루치기 한돈돈돈,52,11,199670 ,"41600",9,0
기타 외식,돈까스짱,36,10,154221 ,"18500",40,30
기타 외식,경성함바그,70,22,469771 ,"190410",9,22
기타 외식,빛나는바다,77,18,1038195 ,"144315",0,22
기타 외식,명동찌개마을,82,65,485199 ,"49500",10,26
기타 외식,MH백년갈비,39,17,347119 ,"109500",41,0
기타 외식,모찌이야기,83,9,198917 ,"77325",77,11
기타 외식,청춘감성쌀핫도그,50,140,60687 ,"34000",18,25
기타 외식,육미명가옛날아우내순대&보쌈,65,81,129097 ,"17500",29,11
기타 외식,병천황토방순대,276,43,139417 ,"17500",6,9
기타 외식,달구지막창,126,37,127131 ,"32700",13,27
기타 외식,부엉이돈가스,64,29,439031 ,"225835",24,27
기타 외식,콩샌,113,34,97474 ,"62150",14,32
기타 외식,디저트39,67,135,141155 ,"116490",17,25
기타 외식,바이젠하우스,71,11,387811 ,"115420",18,0
기타 외식,수누리,216,20,662027 ,"96200",0,0
기타 외식,풍국면,45,25,481380 ,"135000",48,8
기타 외식,배달돼지,53,29,202504 ,"45920",20,51
기타 외식,꼬꼬씨참숯불닭갈비,68,26,56129 ,"76150",50,38
기타 외식,어묵나라,277,25,369656 ,"60300",44,36
기타 외식,베브릿지,48,13,224746 ,"110800",53,7
기타 외식,노가리&BEER,79,136,192039 ,"72770",29,8
기타 외식,심청아배고파,170,13,243521 ,"59400",15,15
기타 외식,대만샌드위치 풍성호,25,20,206682 ,"57300",100,0
기타 외식,아그집쭈꾸미,142,17,523982 ,"85900",0,0
기타 외식,어풍당당,35,7,842323 ,"159300",57,0
기타 외식,마늘은약이다 보쌈&족발,60,11,648702 ,"85600",18,27
기타 외식,인기명,65,34,746034 ,"114650",35,0
기타 외식,월남선생,57,50,158022 ,"61840",8,44
기타 외식,백정,141,5,1016992 ,"112329",0,60
기타 외식,엉뚱한상상,46,26,105633 ,"65300",23,61
기타 외식,한우궁,66,34,226324 ,"68000",14,50
기타 외식,수유다래함박스텍,11,13,237246 ,"46100",100,0
기타 외식,신도세기,33,9,1446589 ,"235250",55,0
기타 외식,순곱이네,84,28,193427 ,"27080",17,32
기타 외식,겟201(GET201),54,5,726371 ,"306900",20,0
기타 외식,지훈남닭발,67,26,143591 ,"60100",7,34
기타 외식,푸릴리,70,14,329558 ,"70050",28,28
기타 외식,황가네꼼닭,55,11,163444 ,"93800",9,18
기타 외식,보고싶다,23,3,657633 ,"129314",100,0
기타 외식,로니로티,108,9,1075136 ,"329150",33,22
기타 외식,껍데기클라쓰,24,20,381051 ,"81200",100,30
기타 외식,징기스,65,54,584471 ,"101030",0,9
기타 외식,"진가원 전주콩나물국밥,묵사발",50,13,270175 ,"105400",15,7
기타 외식,큰바다해물아구찜,28,4,494406 ,"66600",75,0
기타 외식,김이박부대찌개앤스테이크,87,8,79713 ,"71750",25,25
기타 외식,청주본가,125,35,314845 ,"16000",14,11
기타 외식,개성집,71,47,480500 ,"136100",6,4
기타 외식,맛있는 오칠구,76,27,160786 ,"75600",0,51
기타 외식,북해도목장,49,2,367682 ,"102150",0,0
기타 외식,육봉달333,60,5,400842 ,"110650",40,20
기타 외식,웅이네 오돌뼈,111,64,313187 ,"62150",32,4
기타 외식,종로김밥,173,65,342861 ,"50000",1,13
기타 외식,원조전통명가 통큰할매순대국,63,12,146300 ,"109500",8,100
기타 외식,청정고을순대,194,7,130714 ,"97050",0,0
기타 외식,커피왕,51,28,131899 ,"61135",25,3
기타 외식,바비큐BOX,43,8,52540 ,"35250",0,0
기타 외식,곱창파이터,32,15,171467 ,"65400",53,33
기타 외식,원당감자탕,205,37,349099 ,"91000",10,2
기타 외식,뽕잎사랑샤브칼국수보쌈냉면,224,33,397569 ,"123570",3,18
기타 외식,해초과메기,42,24,48367 ,"55130",12,4
기타 외식,길동우동,39,22,407699 ,"74600",77,4
기타 외식,곱창제작소,60,7,267488 ,"89600",28,0
기타 외식,바비박스,108,7,118638 ,"56340",57,100
기타 외식,정성찬,37,33,322176 ,"89900",75,0
기타 외식,스마일핫도그&커피,39,4,96000 ,"52050",50,25
기타 외식,비에뜨반미,41,39,107764 ,"76985",30,20
기타 외식,보돌미역,48,32,611318 ,"137550",31,6
기타 외식,후레쉬팩토리,30,17,94857 ,"38300",11,76
기타 외식,버금새우,43,9,183365 ,"50070",55,22
기타 외식,돈탐라제주,92,9,184087 ,"88990",22,33
기타 외식,농장사람들,45,7,1825835 ,"222400",14,14
기타 외식,포항황소곱창,27,8,327105 ,"74800",100,0
기타 외식,김덕후의 곱창조,86,24,779384 ,"121050",8,4
기타 외식,화덕고깃간,44,5,426872 ,"182300",40,0
기타 외식,반반한족발닭발,50,5,138981 ,"75510",40,0
기타 외식,아재불닭발,50,8,237972 ,"21130",100,0
